1.9811496294891888;48.08;1.8646833609931082;59.8
1.838956920068657;62.29666666666667;1.8030507730532292;65.61
1.812458963282329;64.82166666666667;1.7986443631256686;65.99000000000001
1.803337127669279;65.715;1.7866419523577148;67.25
1.7927145604639927;66.77;1.788792610168457;66.97
1.7872581558186864;67.32000000000001;1.787698946421659;67.07
1.7857406688397357;67.42666666666666;1.7846495939206475;67.42
1.7839552339460283;67.67999999999999;1.7807980172241786;67.9
1.7767979112515315;68.35;1.7670381159722048;69.12
1.7756281681914823;68.48833333333333;1.772877509080911;68.58
1.7721935752104092;68.8;1.7815299019028874;67.75999999999999
1.7718466690608439;68.855;1.7881855647775202;67.02
1.7734901633089803;68.685;1.759861419472513;69.77
1.7727758081228733;68.77499999999999;1.7629705441148982;69.59
1.7681679684978548;69.19833333333332;1.7570129195346111;70.19
1.768443183604079;69.17999999999999;1.7618774824504615;69.77
1.7690956495972332;69.13333333333334;1.7633015596413923;69.55
1.7675182397431652;69.31833333333334;1.7629432844210275;69.62
1.7692044884411244;69.125;1.8056472856787185;65.24
1.7642592153569534;69.62;1.7627465483508526;69.62
1.7622533345273326;69.83666666666667;1.7577585992933835;70.03
1.764112352816534;69.62;1.76288814182523;69.69
1.7477188542453475;71.17833333333333;1.743842577632469;71.55
1.7408786119936874;71.91333333333333;1.7375088115281698;72.14
1.7361506729492;72.435;1.7281578613232962;73.17
1.7361161675788703;72.40333333333334;1.729292499868175;73.02
1.7379151875022119;72.21499999999999;1.7550648888455165;70.49
1.7296808693708885;73.08;1.75895550884778;70.02000000000001
1.7321817727485458;72.79833333333333;1.7450940442990654;71.35000000000001
1.727826830166491;73.24000000000001;1.7552884273891205;70.45
1.7346471537913344;72.58;1.7268931458267978;73.22999999999999
1.7300050789867634;73.00999999999999;1.7297572833073291;72.95
1.7332197857309757;72.68833333333333;1.740858165523674;71.82
1.7272998803714181;73.28;1.7622166192984279;69.69999999999999
1.7300495460851857;73.01833333333333;1.7396384100370774;72.02
1.7308734724008206;72.97166666666666;1.7339215836947477;72.54
1.72745774778476;73.27166666666668;1.7242288468759264;73.53
1.7240657999571447;73.57166666666667;1.7342469903487192;72.50999999999999
1.7244298557228643;73.58833333333334;1.727209370347518;73.26
1.7251161763917167;73.52;1.7248914754843412;73.5
1.7253923647439315;73.48;1.720396784287465;73.92999999999999
1.725440128017334;73.49;1.720700825316997;73.97
1.7226684581496294;73.77833333333334;1.735133865211584;72.5
1.7261980154366876;73.42999999999999;1.7222841268853293;73.81
1.7275506247843768;73.31166666666667;1.7373625432388693;72.27
1.7202007208805843;74.00833333333333;1.7287944600551939;73.00999999999999
1.7254000358235857;73.47166666666666;1.7203390115424053;73.99
1.7238953311814436;73.66166666666668;1.722007289717469;73.77
1.7273539020054391;73.29833333333333;1.7514223599735694;70.83
1.725821074138064;73.46333333333334;1.7267294518555267;73.31
